PG.ProteinGroups,HYE mix A,HYE mix B
Q15843,100,100
Q15847,100,100
Q15853,100,100
Q15904,100,100
Q15906,100,100
Q15907,100,100
Q15911,100,100
Q15942,100,100
Q16134,100,100
Q16181,100,100
Q16186,100,100
Q16204,100,100
Q16222,100,100
Q16270,100,100
Q16342,100,100
Q16352,100,100
Q16363,100,100
Q16401,100,100
Q16512,100,100
Q16513,100,100
Q16527,100,100
Q16531,100,100
Q16537,100,100
Q16539,100,100
Q16540,100,100
Q16543,100,100
Q16555,100,100
Q16563,100,100
Q16566,25,25
Q16576,100,100
Q16594,100,100
Q16595,100,100
Q16611,100,100
Q16626,100,100
Q16629,100,100
Q16630,100,100
Q16637,100,100
Q16643,100,100
Q16644,100,100
Q16656,100,100
Q16658,100,100
Q16666,100,100
Q16698,100,100
Q16706,100,100
Q16718,100,100
Q16719,100,100
Q16740,100,100
Q16762,100,100
Q16763,100,100
Q16773,100,100
Q16774,100,100
Q16775,100,100
Q16795,100,100
Q16798,100,100
Q16822,100,100
Q16831,100,100
Q16836,100,100
Q16850,100,100
Q16851,100,100
Q16864,100,100
Q16875,100,100
Q16880,100,100
Q16881,100,100
Q16890,100,100
Q16891,100,100
Q17RY0,100,100
Q17RY6,100,100
Q1ED39,100,100
Q1KMD3,100,100
Q27J81,100,100
Q29RF7,100,100
Q2KHR2,50,50
Q2KHR3,100,100
Q2KHT3,75,75
Q2M2I8,100,100
Q2M389,100,100
Q2M7R5,100,100
Q2NKX8,100,100
Q2NL82,100,100
Q2PZI1,100,100
Q2TAL8,100,100
Q2TAM9,100,100
Q2TAY7,100,100
Q32MZ4,100,100
Q32NB8,100,100
Q32P28,100,100
Q32P41,100,100
Q32P44,100,100
Q32P51,100,100
Q3B726,100,100
Q3B7T1,100,100
Q3E6R5,100,100
Q3E705,100,100
Q3E756,100,50
Q3E764,100,100
Q3E772,100,100
Q3E785,100,100
Q3E795,100,100
Q3E7A4,100,100
Q3E7B6,100,100
Q3E7Z5,100,100
Q3E829,100,25
Q3E833,100,100
Q3E841,100,100
Q3E846,100,75
Q3KQU3,100,100
Q3KQV9,100,100
Q3LXA3,100,100
Q3MHD2,100,100
Q3SXM5,100,100
Q3SY84,50,75
Q3T8J9;Q9H869,75,25
Q3V6T2,100,100
Q3YEC7,100,100
Q3ZAQ7,100,100
Q3ZCM7,100,100
Q3ZCQ8,100,100
Q3ZCW2,100,100
Q46798,50,100
Q46802,100,100
Q46829,100,100
Q46845,100,100
Q46851,100,100
Q46856,100,100
Q46857,25,100
Q46863,100,100
Q46868,100,100
Q46871,100,100
Q46893,100,100
Q46920,100,100
Q46939,100,100
Q46948,75,100
Q47146,100,100
Q47150,25,100
Q47622,25,100
Q49A26,100,100
Q49AR2,100,100
Q49B96,100,100
Q4G0F5,100,100
Q4G0J3,100,100
Q4G0N4,100,100
Q4G176,100,100
Q4J6C6,100,100
Q4KMP7,100,100
Q4KMQ2,100,100
Q4LE39,100,100
Q4U2R6,75,75
Q4V328,100,100
Q4VC31,100,100
Q52LJ0,100,100
Q53EL6,100,100
Q53EP0,100,100
Q53EU6,100,100
Q53EZ4,100,100
Q53F19,100,100
Q53FA7,100,100
Q53FT3,100,100
Q53GA4,100,100
Q53GQ0,100,100
Q53GS7,100,100
Q53GS9,100,100
Q53H12,100,100
Q53H47,100,100
Q53H82,100,100
Q53H96,100,100
Q53HC9,100,100
Q53HL2,100,100
Q53LP3,100,100
Q53QV2,100,100
Q53RE8,75,100
Q53S33,100,100
Q53SF7,100,100
Q53TN4,100,100
Q562E7,100,100
Q562R1,100,100
Q567U6,100,100
Q567V2,100,100
Q56P03,100,100
Q56VL3,100,100
Q57261,100,100
Q58FF6,100,100
Q58FG1,100,100
Q58WW2,100,100
Q59385,25,100
Q5BJD5,100,100
Q5BJF2,100,100
Q5BJH7,100,100
Q5BKT4;Q5I7T1,100,100
Q5BKZ1,100,100
Q5C9Z4,100,100
Q5CZC0,50,100
Q5D862,75,100
Q5EBL8,100,100
Q5F1R6,100,100
Q5GLZ8,100,100
Q5H9R7,100,100
Q5H9U9,100,100
Q5HYI7,100,100
Q5HYI8,100,100
Q5HYK3,100,100
Q5J8M3,100,100
Q5JPE7,100,100
Q5JPH6,100,100
Q5JRA6,100,100
Q5JRX3,100,100
Q5JS54,100,100
Q5JSH3,100,100
Q5JSL3,100,100
Q5JSZ5,100,100
Q5JTD0,100,100
Q5JTH9,100,100
Q5JTJ3,100,100
Q5JTV8,100,100
Q5JTZ9,100,100
Q5JVF3,100,100
Q5K651,100,100
Q5M775,100,100
Q5MIZ7,50,75
Q5MNZ6,100,100
Q5NDL2,100,100
Q5PRF9,100,100
Q5QJE6,100,100
Q5R3I4,100,100
Q5RI15,100,100
Q5RKV6,100,100
Q5SNT2,100,100
Q5SQN1,25,75
Q5SRE5,100,100
Q5SSJ5,100,100
Q5SW79,100,100
Q5SWX8,100,100
Q5SXM2,100,100
Q5SY16,100,100
Q5T0D9,100,100
Q5T0F9,100,100
Q5T0N5,100,100
Q5T1C6,100,50
Q5T1M5,100,100
Q5T200,100,100
Q5T280,100,100
Q5T2E6,100,75
Q5T3I0,100,100
Q5T447,100,100
Q5T4S7,100,100
Q5T5C0,100,100
Q5T5P2,100,100
Q5T5U3,100,100
Q5T5Y3,100,100
Q5T653,100,100
Q5T6F2,100,100
Q5T6V5,100,100
Q5T8D3,100,100
Q5T8P6,100,100
Q5T9A4,100,100
Q5T9L3,100,100
Q5T9S5,75,100
Q5TA45,100,100
Q5TA50,25,100
Q5TAQ9,100,100
Q5TAX3,25,50
Q5TBB1,100,100
Q5TC12,100,100
Q5TDH0,100,100
Q5TEC6,100,100
Q5TFE4,100,100
Q5U3C3,100,100
Q5U4P2,75,100
Q5U5X0,100,100
Q5UCC4,75,75
Q5UIP0,100,100
Q5VIR6,100,100
Q5VSL9,100,100
Q5VT06,100,100
Q5VT25,100,100
Q5VT52,100,100
Q5VT79,100,100
Q5VTL8,100,100
Q5VTR2,100,100
Q5VU97,100,100
Q5VV42,100,100
Q5VW32,100,100
Q5VW36,100,100
Q5VW38,100,100
Q5VWQ8,100,100
Q5VWZ2,100,100
Q5VYK3,100,100
Q5VYS8,100,100
Q5VZ89,100,100
Q5VZE5,100,100
Q5VZK9,100,100
Q5VZL5,100,100
Q5W0V3,100,100
Q5W0Z9,50,75
Q5XKP0,100,100
Q5XPI4,100,100
Q5XUX1,100,100
Q5ZPR3,100,100
Q63HM9,100,100
Q63HN8,100,100
Q63ZY3,100,100
Q641Q2,100,100
Q643R3,100,100
Q64LD2,75,75
Q658P3,100,100
Q658Y4,100,100
Q66K14,100,100
Q66K74,100,100
Q66LE6,100,100
Q66PJ3,100,100
Q676U5,100,100
Q68BL7,100,100
Q68CP9,100,100
Q68CQ4,100,100
Q68CQ7,100,100
Q68CZ2,100,100
Q68CZ6,100,100
Q68D10,100,100
Q68D91,100,100
Q68DH5,100,100
Q68DK2,75,100
Q68E01,100,100
Q68EM7,100,100
Q69YH5,100,100
Q69YL0,100,100
Q69YN2,100,100
Q69YN4,100,100
Q69YQ0,100,100
Q6AI08,100,100
Q6AZY7,100,100
Q6DD87,100,100
Q6DD88,100,100
Q6DHV7,75,75
Q6DKI1,100,100
Q6DKJ4,100,100
Q6EEV4,100,100
Q6EMK4,100,100
Q6FI81,100,100
Q6FIF0,100,100
Q6GMV2,100,100
Q6GMV3,100,100
Q6GQQ9,100,100
Q6GYQ0,100,100
Q6I9Y2,100,100
Q6IA86,100,100
Q6IAA8,100,100
Q6IAN0,100,100
Q6IBS0,100,100
Q6IBW4,100,100
Q6ICG6,100,100
Q6IE81,25,100
Q6IN84,100,100
Q6IN85,100,100
Q6IQ22,100,100
Q6IQ49,100,100
Q6KB66,100,100
Q6KC79,100,100
Q6L8Q7,100,100
Q6MZP7,100,75
Q6N069,100,100
Q6NSJ0,100,100
Q6NSW5;Q8TCE6,100,100
Q6NTF9,50,100
Q6NUK1,100,100
Q6NUK4,25,75
Q6NUM6;Q9NV66,100,100
Q6NUM9,100,100
Q6NUQ4,100,100
Q6NUT3,100,100
Q6NVY1,100,100
Q6NW29,100,100
Q6NXE6,100,100
Q6NXR4,100,100
Q6NXT4,100,75
Q6NYC1,100,100
Q6NYC8,100,100
Q6NZ67,100,100
Q6NZI2,100,100
Q6NZY4,100,100
Q6P087,100,100
Q6P158,100,100
Q6P161,100,100
Q6P1A2,100,100
Q6P1J9,100,100
Q6P1L5,50,75
Q6P1L8,100,100
Q6P1M0,100,100
Q6P1N0,100,100
Q6P1N9,100,100
Q6P1Q9,100,100
Q6P1R4,100,75
Q6P1X5,75,100
Q6P1X6,100,100
Q6P2C8,100,100
Q6P2E9,100,100
Q6P2H3,100,100
Q6P2Q9,100,100
Q6P3W7,100,100
Q6P3X3,100,100
Q6P4E1,100,100
Q6P4F2,100,100
Q6P4F7,50,100
Q6P4I2,100,100
Q6P587,100,100
Q6P6C2,100,100
Q6P996,100,100
Q6P9B6,100,100
Q6P9B9,100,100
Q6PCB5,100,100
Q6PCD5,50,50
Q6PCE3,100,100
Q6PD62,100,100
Q6PD74,100,100
Q6PGP7,100,100
Q6PHR2,100,100
Q6PI48,100,100
Q6PI78,100,100
Q6PI98,100,100
Q6PID6,100,100
Q6PIJ6,100,100
Q6PIU2,100,100
Q6PIW4,100,100
Q6PJG6,100,100
Q6PJT7,100,100
Q6PK04,100,100
Q6PK18,75,100
Q6PKG0,100,100
Q6PL18,100,100
Q6PL24,100,100
Q6PML9,100,100
Q6Q547,100,75
Q6Q560,100,100
Q6R327,100,100
Q6RFH5,100,100
Q6RW13,100,100
Q6SJ93,100,100
Q6SPF0,100,100
Q6T4R5,50,100
Q6UB35,100,100
Q6UN15,100,100
Q6UUV7,100,100
Q6UVJ0,50,100
Q6UVK1,100,100
Q6UW02,100,100
Q6UW63,100,100
Q6UW68,100,100
Q6UW78,100,100
Q6UWE0,100,100
Q6UWP7,100,100
Q6UX04,100,100
Q6UX53,100,100
Q6UX71,100,100
Q6UXD5,100,100
Q6UXH1,100,100
Q6UXN9,100,100
Q6UXV4,100,100
Q6VMQ6,100,100
Q6VN20,100,100
Q6VY07,100,100
Q6W2J9,100,100
Q6WCQ1,100,100
Q6WKZ4,100,100
Q6XE24,75,100
Q6XQN6,100,100
Q6XZF7,100,100
Q6Y1H2,100,75
Q6Y7W6,100,100
Q6YHK3,100,100
Q6YN16,100,100
Q6YP21,100,100
Q6ZMG9,100,100
Q6ZNB6,100,100
Q6ZNJ1,100,75
Q6ZRP7,100,100
Q6ZRS2,100,100
Q6ZRV2,100,100
Q6ZS17,100,100
Q6ZSJ8,100,100
Q6ZSR9,100,100
Q6ZSZ5,100,100
Q6ZU35,50,75
Q6ZUT6,100,100
Q6ZVM7,100,100
Q6ZWJ1,100,100
Q6ZWT7,25,50
Q6ZXV5,100,100
Q709C8,100,100
Q70E73,100,100
Q70J99,100,100
Q70UQ0,100,100
Q712K3,100,100
Q71DI3,100,100
Q71RC2,100,100
Q71U36,100,100
Q71UM5,100,100
Q75N03,75,100
Q75QN2,100,100
Q765P7,100,100
Q76FK4,100,100
Q7KYR7,100,100
Q7KZ85,100,100
Q7KZF4,100,100
Q7KZI7,100,100
Q7KZN9,100,100
Q7L014,100,100
Q7L0Y3,100,100
Q7L1Q6,100,100
Q7L1W4,100,100
Q7L211,100,100
Q7L2E3,100,100
Q7L2H7,100,100
Q7L2J0,100,100
Q7L311,100,100
Q7L3B6,100,100
Q7L4I2,100,100
Q7L523,100,100
Q7L576,100,100
Q7L592,100,100
Q7L5D6,100,100
Q7L5N1,100,100
Q7L5N7,100,100
Q7L5Y1,100,100
Q7L5Y9,100,100
Q7L775,100,100
Q7L7V1,50,75
Q7L7X3,100,100
Q7L8J4,100,100
Q7L8L6,100,100
Q7L8W6,100,100
Q7L9L4;Q9H8S9,100,100
Q7LBC6,100,100
Q7LBR1,100,100
Q7LGA3,100,100
Q7RTV0,100,100
Q7Z2E3,100,100
Q7Z2K6,100,100
Q7Z2K8,100,50
Q7Z2T5,100,100
Q7Z2W4,100,100
Q7Z2W9,100,100
Q7Z2Z2,100,100
Q7Z333,100,100
Q7Z392,100,100
Q7Z3B1,100,100
Q7Z3B4,100,100
Q7Z3C6,100,100
Q7Z3D6,100,100
Q7Z3E5,100,100
Q7Z3J2,100,100
Q7Z3K3,100,100
Q7Z3T8,100,100
Q7Z3U7,100,100
Q7Z417,100,100
Q7Z422,100,100
Q7Z434,100,100
Q7Z460,100,100
Q7Z478,100,100
Q7Z4G1,100,100
Q7Z4G4,100,100
Q7Z4H3,100,100
Q7Z4H7,100,100
Q7Z4H8,100,100
Q7Z4I7,100,100
Q7Z4Q2,100,100
Q7Z4S6,100,100
Q7Z4V5,100,100
Q7Z4W1,100,100
Q7Z569,100,100
Q7Z589,75,100
Q7Z5J4,100,100
Q7Z5K2,100,100
Q7Z5L9,100,100
Q7Z6B0,100,100
Q7Z6B7,100,100
Q7Z6E9,100,100
Q7Z6I8,100,100
Q7Z6J0,75,75
Q7Z6J9,100,100
Q7Z6K3,75,50
Q7Z6K5,100,100
Q7Z6M1,100,100
Q7Z6Z7,100,100
Q7Z739,100,100
Q7Z794,75,100
Q7Z7A3,100,100
Q7Z7E8,100,100
Q7Z7F7,100,100
Q7Z7H5,100,100
Q7Z7H8,100,100
Q7Z7K6,100,100
Q7Z7N9,100,100
Q86SF2,100,100
Q86SJ2,100,100
Q86SK9,100,100
Q86SQ0,100,100
Q86SR1,100,100
Q86SX6,100,100
Q86SZ2,100,100
Q86T03,100,100
Q86TB9,100,100
Q86TC9,100,100
Q86TG7,100,100
Q86TI2,100,100
Q86TM6,100,100
Q86TS9,100,100
Q86TU7,100,100
Q86TX2,100,100
Q86TY3,75,100
Q86U38,100,100
Q86U42,100,100
Q86U44,100,100
Q86U70,75,75
Q86U86,100,100
Q86U90,100,100
Q86UD0,100,100
Q86UE4,100,100
Q86UK7,100,100
Q86UL3,100,100
Q86UP2,100,100
Q86UU0,100,100
Q86UU1,100,100
Q86UV5,100,100
Q86UW7,75,100
Q86UX6,100,100
Q86UY6,100,100
Q86V21,100,100
Q86V48,100,100
Q86V81,100,100
Q86V85,100,75
Q86VH2,75,25
Q86VI3,100,100
Q86VM9,100,100
Q86VN1,100,100
Q86VP1,100,100
Q86VP6,100,100
Q86VR2,100,100
Q86VS8,100,100
Q86VW0,100,100
Q86VX2,100,100
Q86VZ5,100,100
Q86W34,100,100
Q86W42,100,100
Q86W50,100,100
Q86W56,100,100
Q86W92,100,100
Q86WA8,100,100
Q86WB0,100,100
Q86WG5,50,75
Q86WJ1,100,100
Q86WQ0,100,100
Q86WR0,100,100
Q86WR7,50,75
Q86WX3,100,100
Q86X10,100,100
Q86X55,100,100
Q86X76,100,100
Q86X83,100,100
Q86XA9,100,100
Q86XI2,100,100
Q86XL3,100,100
Q86XP3,100,100
Q86XU0,100,100
Q86XX4,100,100
Q86XZ4,100,100
Q86Y07,100,100
Q86Y37,100,75
Q86Y39,100,100
Q86Y56,100,100
Q86Y79,100,100
Q86Y82,100,100
Q86YP4,100,100
Q86YQ8,100,100
Q86YT6,100,100
Q86YV9,100,100
Q86YZ3,25,50
Q86ZR7,100,100
Q8IU81,100,100
Q8IU85,100,100
Q8IUD2,100,100
Q8IUE6,100,100
Q8IUF1;Q9BRT8,100,100
Q8IUF8,100,100
Q8IUH3,100,100
Q8IUH4,75,100
Q8IUI8,100,100
Q8IUR0,100,100
Q8IUX1,100,100
Q8IV08,100,100
Q8IV38,100,100
Q8IV48,100,100
Q8IV50,100,100
Q8IVB5,100,100
Q8IVD9,100,100
Q8IVF2,100,100
Q8IVH2,100,100
Q8IVL1,75,100
Q8IVL5,100,100
Q8IVL6,100,100
Q8IVM0,100,100
Q8IVS2,100,100
Q8IVT2,100,100
Q8IW35,100,100
Q8IWA0,100,100
Q8IWA4,100,100
Q8IWA5,100,100
Q8IWB1,100,100
Q8IWB7,100,100
Q8IWC1,100,100
Q8IWD4,100,100
Q8IWE2,100,100
Q8IWI9,75,75
Q8IWJ2,100,100
Q8IWL3,100,100
Q8IWR0,100,100
Q8IWS0,100,100
Q8IWT6,100,100
Q8IWV7,100,100
Q8IWV8,75,100
Q8IWW6,100,75
Q8IWX8,100,100
Q8IWZ3,100,100
Q8IWZ8,100,100
Q8IX01,100,100
Q8IX03,100,100
Q8IX04,100,100
Q8IX12,100,100
Q8IX18,100,100
Q8IX90,50,50
Q8IXB1,100,100
Q8IXH7,100,100
Q8IXI1,100,100
Q8IXI2,100,100
Q8IXK0,100,100
Q8IXM2,100,100
Q8IXM3,100,100
Q8IXM6,100,100
Q8IXQ4,100,100
Q8IXS6,100,100
Q8IXT5,100,100
Q8IXW5,100,100
Q8IXZ2,50,25
Q8IY17,100,100
Q8IY18,100,100
Q8IY26,50,100
Q8IY37,100,100
Q8IY57,50,25
Q8IY67,100,100
Q8IY81,100,100
Q8IY95,75,100
Q8IYA6,100,100
Q8IYB3,100,100
Q8IYB5,100,100
Q8IYB7,100,100
Q8IYB8,100,100
Q8IYD1,100,100
Q8IYI6,100,100
Q8IYQ7,100,100
Q8IYS1,100,100
Q8IYS2,100,100
Q8IYU8,100,100
Q8IZ07,100,100
Q8IZ21,100,100
Q8IZ69,100,100
Q8IZ73,100,100
Q8IZ81,100,100
Q8IZ83,100,100
Q8IZA0,25,75
Q8IZH2,100,100
Q8IZL8,100,100
Q8IZP0,100,100
Q8IZQ5,100,100
Q8IZT6,100,100
Q8IZW8,100,100
Q8J0M4,100,100
Q8N0T1,100,100
Q8N0U8,100,100
Q8N0X7,100,100
Q8N0Z6,100,100
Q8N108,100,100
Q8N122,100,100
Q8N128,100,100
Q8N129,100,100
Q8N138;Q9P0S3,100,100
Q8N163,100,100
Q8N183,100,100
Q8N1B4,100,100
Q8N1F7,100,100
Q8N1F8,100,100
Q8N1G0,25,50
Q8N1G2,100,100
Q8N1G4,100,100
Q8N1N4,25,25
Q8N201,100,100
Q8N2F6,100,100
Q8N2G8,100,100
Q8N2K0,100,100
Q8N302,100,100
Q8N328,100,100
Q8N335,100,100
Q8N392,100,100
Q8N3C0,100,100
Q8N3D4,100,100
Q8N3E9,100,100
Q8N3F8,100,100
Q8N3R9,100,100
Q8N3U4,100,100
Q8N3V7,100,100
Q8N3X1,100,100
Q8N3Z3,50,50
Q8N4C8,100,100
Q8N4H5,100,100
Q8N4J0,100,100
Q8N4Q0,100,100
Q8N4Q1,100,100
Q8N4T8,100,100
Q8N4V1,100,100
Q8N543,100,100
Q8N556,100,100
Q8N567,75,75
Q8N573,100,100
Q8N584,100,100
Q8N5A5,100,100
Q8N5C6,75,75
Q8N5F7,100,100
Q8N5G0,100,100
Q8N5I2,100,100
Q8N5K1,100,100
Q8N5M1,100,100
Q8N5M4,100,100
Q8N5M9,25,100
Q8N5N7,100,100
Q8N5S9,100,100
Q8N5V2,100,100
Q8N668,100,100
Q8N684,100,100
Q8N6H7,100,100
Q8N6M0,100,100
Q8N6N3,100,100
Q8N6R0,100,100
Q8N6T3,100,100
Q8N6T7,100,100
Q8N726,100,100
Q8N766,100,100
Q8N7H5,100,100
Q8N806,100,100
Q8N884,100,100
Q8N8A2,100,100
Q8N8A6,100,100
Q8N8J7,100,100
Q8N8N7,75,100
Q8N8S7,100,100
Q8N8Z6,100,100
Q8N954,100,100
Q8N983,100,100
Q8N999,75,100
Q8N9N2,100,100
Q8N9N7,100,100
Q8N9N8,100,100
Q8N9T8,100,100
Q8NAF0,100,100
Q8NAP3,100,100
Q8NAV1,100,100
Q8NB16,100,100
Q8NB37,75,25
Q8NB46,100,100
Q8NB49,100,100
Q8NB90,100,100
Q8NBF2,100,100
Q8NBF6,100,100
Q8NBI5,100,100
Q8NBI6,100,100
Q8NBJ4,100,100
Q8NBJ5,100,100
Q8NBJ7,100,100
Q8NBK3,100,100
Q8NBL1,100,100
Q8NBM4,100,100
Q8NBN3,100,100
Q8NBN7,100,100
Q8NBQ5,100,100
Q8NBS9,100,100
Q8NBT2,100,100
Q8NBU5,100,100
Q8NBW4,75,100
Q8NBX0,100,100
Q8NC44,100,100
Q8NC51,100,100
Q8NC54,100,100
Q8NC56,100,100
Q8NC60,100,100
Q8NC96,100,100
Q8NCA5,100,100
Q8NCC3,100,100
Q8NCE2,100,100
Q8NCF5,100,100
Q8NCG7,100,100
Q8NCH0,100,100
Q8NCN4,100,100
Q8NCN5,100,100
Q8NCW5,100,100
Q8ND04,100,100
Q8ND24,100,100
Q8ND56,100,100
Q8ND76,75,100
Q8NDD1,100,100
Q8NDF8,100,100
Q8NDH3,100,100
Q8NDI1,100,100
Q8NDT2,100,100
Q8NDV7,75,75
Q8NDX5,100,100
Q8NDX6,25,50
Q8NE01,100,100
Q8NE71,100,100
Q8NE86,100,100
Q8NEB9,100,100
Q8NEC7,100,75
Q8NEF9,100,100
Q8NEJ9,100,100
Q8NEM2,100,100
Q8NEN9,100,100
Q8NEW0,100,100
Q8NEY1,100,100
Q8NEY8,100,100
Q8NEZ2,100,100
Q8NEZ5,100,100
Q8NF37,100,100
Q8NF91,100,100
Q8NFA0,25,75
Q8NFC6,100,100
Q8NFD5,100,100
Q8NFF5,100,100
Q8NFH3,100,100
Q8NFH4,100,100
Q8NFH5,100,100
Q8NFI3,50,50
Q8NFJ5,100,100
Q8NFQ8,100,100
Q8NFV4,100,100
Q8NFW8,100,100
Q8NG31,100,100
Q8NHG7,100,100
Q8NHG8,100,100
Q8NHH9,100,100
Q8NHP6,100,100
Q8NHP8,100,100
Q8NHQ8,50,100
Q8NHQ9,100,100
Q8NHV4,100,100
Q8NHZ8,100,100
Q8NI08,100,100
Q8NI22,100,100
Q8NI27,100,100
Q8NI36,100,100
Q8TAA9,100,100
Q8TAD4,50,100
Q8TAD8,100,100
Q8TAE8,100,100
Q8TAF3,100,100
Q8TAG9,75,50
Q8TAP9,75,50
Q8TAQ2,100,100
Q8TAT6,100,100
Q8TB03,100,100
Q8TB36,100,100
Q8TB37,100,100
Q8TB40,100,100
Q8TB52,100,100
Q8TB61,100,100
Q8TB72,100,100
Q8TBA6,100,100
Q8TBB5,100,100
Q8TBC4,100,100
Q8TBF4,100,100
Q8TBM8,100,100
Q8TBP6,100,100
Q8TBQ9,100,100
Q8TBX8,100,100
Q8TBZ6,25,25
Q8TC07,100,100
Q8TC12,100,100
Q8TCC3,100,100
Q8TCD5,100,100
Q8TCF1,50,25
Q8TCG1,100,100
Q8TCJ2,100,100
Q8TCS8,100,100
Q8TCT9,100,100
Q8TCY9,100,100
Q8TCZ2,100,100
Q8TD08,25,75
Q8TD16,100,100
Q8TD19,100,100
Q8TDD1,100,100
Q8TDI0,100,100
Q8TDM6,100,100
Q8TDN6,100,100
Q8TDP1,100,100
Q8TDQ7,100,100
Q8TDW0,100,100
Q8TDX7,100,100
Q8TDY2,100,75
Q8TDZ2,100,100
Q8TE02,100,100
Q8TEA8,100,100
Q8TEB1,100,100
Q8TED0,100,100
Q8TED1,100,100
Q8TEM1,100,100
Q8TEQ6,100,100
Q8TEQ8,75,75
Q8TER5,100,100
Q8TEU7,100,100
Q8TEW0,100,100
Q8TEX9,100,100
Q8TF01,100,100
Q8TF05,100,100
Q8TF64,75,100
Q8TF68,100,100
Q8TF74,100,100
Q8WTS1,100,100
Q8WTS6,100,100
Q8WTT2,100,100
Q8WTV0,100,100
Q8WTW3,100,100
Q8WU10,100,100
Q8WU76,100,100
Q8WU90,100,100
Q8WUA2,100,100
Q8WUA4,100,100
Q8WUA7,100,100
Q8WUB8,100,100
Q8WUD4,100,100
Q8WUF5,100,100
Q8WUF8,75,100
Q8WUH1,75,100
Q8WUH6,100,100
Q8WUI4,100,75
Q8WUK0,100,100
Q8WUM0,100,100
Q8WUM4,100,100
Q8WUP2,100,100
Q8WUQ7,100,100
Q8WUR7,100,100
Q8WUW1,100,100
Q8WUX1,100,100
Q8WUX2,100,100
Q8WUX9,100,100
Q8WUY1,100,100
Q8WUY3,100,100
Q8WUZ0,100,100
Q8WV22,100,100
Q8WV99,75,75
Q8WVB6,100,100
Q8WVC0,100,100
Q8WVC6,100,100
Q8WVJ2,100,100
Q8WVK2,100,100
Q8WVM0,100,100
Q8WVM7,100,100
Q8WVM8,100,100
Q8WVQ1,100,100
Q8WVT3,100,100
Q8WVV9,100,100
Q8WVX9,100,100
Q8WVY7,100,100
Q8WW01,100,100
Q8WW12,100,100
Q8WW22,100,100
Q8WW59,100,100
Q8WWC4,100,100
Q8WWH5,100,100
Q8WWI1,100,100
Q8WWI5,100,100
Q8WWK9,100,100
Q8WWM7,100,100
Q8WWQ0,100,100
Q8WWV3,100,100
Q8WWY3,100,100
Q8WX92,100,100
Q8WX93,100,100
Q8WXA9,100,100
Q8WXD5,100,100
Q8WXE0,100,100
Q8WXE9,100,100
Q8WXF1,100,100
Q8WXG6,100,100
Q8WXH0,100,100
Q8WXI9,100,100
Q8WXW3,100,100
Q8WXX5,100,100
Q8WY22,100,100
Q8WY36,100,100
Q8WYA6,100,100
Q8WYP5,100,100
Q8WZ42,100,100
Q8WZ82,100,100
Q8WZA0,100,100
Q8WZA9,100,100
Q92316,100,75
Q92317,100,100
Q92331,100,100
Q92392,100,100
Q92466,100,100
Q92499,100,100
Q92504,100,100
Q92506,100,100
Q92508,100,100
Q92520,100,100
Q92522,100,100
Q92530,100,100
Q92536,100,100
Q92538,100,100
Q92540,100,100
Q92541,100,100
Q92542,100,100
Q92544,100,100
Q92547,100,100
Q92551,75,50
Q92552,100,100
Q92567,75,75
Q92572,100,100
Q92575,100,100
Q92576,100,100
Q92581,100,100
Q92597,100,100
Q92598,100,100
Q92599,100,100
Q92600,100,100
Q92604,100,100
Q92609,100,100
Q92610,100,100
Q92614,100,100
Q92615,100,100
Q92616,100,100
Q92619,100,100
Q92620,100,100
Q92621,100,100
Q92625,100,100
Q92626,100,100
Q92643,100,100
Q92665,100,100
Q92667,100,100
Q92674,100,75
Q92685,100,100
Q92688,100,100
Q92692,100,100
Q92696,100,100
Q92733,100,100
Q92734,100,100
Q92743,100,100
Q92747,100,100
Q92759,100,100
Q92766,75,75
Q92769,100,100
Q92783,100,100
Q92785,100,100
Q92791,100,100
Q92793,100,100
Q92796,100,100
Q92797,100,100
Q92804,100,100
Q92805,100,100
Q92817,100,100
Q92820,100,100
Q92828,100,100
Q92841,100,100
Q92845,100,100
Q92870,100,100
Q92871,100,100
Q92878,100,100
Q92879,100,100
Q92882,100,100
Q92888,100,100
Q92889,100,100
Q92890,100,100
Q92896,100,100
Q92900,100,100
Q92905,100,100
Q92917,100,100
Q92922,100,100
Q92925,100,100
Q92930,100,100
Q92934,100,100
Q92945,100,100
Q92947,100,100
Q92973,100,100
Q92974,100,100
Q92979,100,100
Q92989,100,100
Q92990,100,100
Q92995,100,100
Q92997,100,100
Q93008,100,100
Q93009,100,100
Q93015,100,100
Q93034,100,100
Q93050,100,100
Q93052,100,100
Q93062,100,100
Q93074,100,100
Q93084,100,100
Q93096,100,100
Q93100,100,100
Q93K97,100,100
Q969E4,100,100
Q969E8,100,100
Q969G3,100,100
Q969G5,100,100
Q969G6,100,100
Q969H8,100,100
Q969J3,100,100
Q969M3,100,100
Q969N2,100,100
Q969Q5,100,100
Q969R2,100,100
Q969S3,100,100
Q969S9,100,100
Q969T4,100,100
Q969T7,100,100
Q969T9,100,100
Q969U7,100,100
Q969V3,100,100
Q969V6,100,100
Q969X5,100,100
Q969X6,100,100
Q969Z0,100,100
Q969Z3,100,100
Q96A05,100,100
Q96A26,100,100
Q96A29,100,100
Q96A33,100,100
Q96A35,100,100
Q96A49,100,100
Q96A65,100,100
Q96A73,25,50
Q96AA3,100,100
Q96AB3,100,100
Q96AC1,100,100
Q96AE4,100,100
Q96AE7,100,100
