PG.ProteinGroups,HYE mix A/HYE mix B|signal_log2_ratio,HYE mix A/HYE mix B|raw_p_value,HYE mix A/HYE mix B|adjusted_p_value
P0A7X3,-1.989113991996179,5.670001502723919e-12,5.654719900160815e-11
P0A7X6,-1.823602716613152,7.898834072600714e-12,7.705671675734388e-11
P0A7Y0,-1.3661672206905033,1.2194607239668101e-9,9.024850364750234e-9
P0A7Y4,-1.3165386929219016,3.9578894855485104e-4,0.0014162091386936
P0A7Y8,-4.547693854103471,0.005872098288838122,0.017575046279843784
P0A7Z0,-1.63559378895551,1.6223891140270913e-10,1.3506483772400866e-9
P0A7Z4,-1.858443461067832,6.214321980787107e-26,2.8993864859054975e-24
P0A800,-1.9449184582385177,2.180481812124885e-14,2.9117390486270557e-13
P0A805,-1.7464872507208025,1.5279217025800838e-12,1.6347086530794495e-11
P0A809,-2.1070356828647214,5.652809163822002e-4,0.001984307986162051
P0A812,-1.3355783781195354,0.15168099538020247,0.34448439395237096
P0A817,-1.8302199690115077,1.2575372369597857e-17,2.4897845184161367e-16
P0A825,-1.863826800731287,2.08856472588748e-19,5.2611239609151526e-18
P0A830,-1.4814057857553986,9.959955447645178e-7,5.006102197127887e-6
P0A836,-1.970406270427146,5.3588849500755775e-27,2.7647208845798568e-25
P0A840,-0.6549682658695656,0.0021662794726198856,0.006985079633618988
P0A847,-1.6036847573563142,1.394410034459057e-11,1.3183624739894398e-10
P0A850,-1.9744627282342078,3.8846662988502185e-41,7.719695194992907e-39
P0A853,-1.8625788697195984,9.950262784377174e-39,1.570239263811051e-36
P0A855,-1.891588532467922,1.4778746628738093e-21,4.637155850087382e-20
P0A858,-1.993900904821753,1.7587359976038696e-12,1.8630795646877713e-11
P0A862,-1.9389475890283892,9.591692235018022e-13,1.0502902997344734e-11
P0A867,-1.3372215715384947,1.1718673996246942e-4,4.4815784267186715e-4
P0A870,-1.9504697226797534,1.0267686933658667e-29,7.29685751556895e-28
P0A873,-1.6363331305211817,1.1453400084196634e-7,6.492680206207822e-7
P0A877,-1.7631173835293437,1.8201320670006247e-7,1.0031760252174475e-6
P0A879,-1.5783360845952696,1.0538871953173093e-10,8.897925643548424e-10
P0A881,-3.3828219931427004,0.00287705644964905,0.00912882695481489
P0A884,-0.8298031514601394,5.682849924958247e-6,2.5840111247765655e-5
P0A887,-1.686375974086552,3.458242948979777e-14,4.498230919454787e-13
P0A890,-1.6287870835843208,1.0562233932457437e-6,5.289002908502135e-6
P0A894,-1.071024562748275,5.3029205271709356e-5,2.143338613072366e-4
P0A8A0,-1.8024292741714336,1.722697174824607e-11,1.6047103631113592e-10
P0A8A2,-1.9171805455990998,8.100019852526913e-10,6.15590035676107e-9
P0A8A4,-1.601903203088984,9.90128634451555e-10,7.419741882890808e-9
P0A8A8,-2.1174676916763504,4.490212335433642e-8,2.6813838937973514e-7
P0A8B2,-1.6962589259672047,0.030944707756123513,0.0816492891396512
P0A8B5,-1.8105484809931247,9.279834174325153e-12,8.979431967960615e-11
P0A8D0,-1.0832880041920996,3.4311765588660473e-4,0.0012359837412954532
P0A8D3,-1.174500207607748,4.736805753480791e-6,2.172250535923178e-5
P0A8E1,-1.2939594960707732,1.4774543329829918e-8,9.42601810180766e-8
P0A8E5,0.9140313429392928,0.9998823670158103,1
P0A8E7,-1.8080536968828935,5.177619684217071e-13,5.8732597073291104e-12
P0A8F0,-1.8499225949062084,2.7597357670976183e-15,4.153537800382124e-14
P0A8F4,-1.5285648147414377,2.914081254806154e-10,2.3600759204018745e-9
P0A8F8,-1.3629295696397068,2.1804486182578343e-9,1.5598929415016548e-8
P0A8G3,-1.0022819027114775,3.636086741039887e-14,4.718119325042204e-13
P0A8G6,-1.9483874153279575,6.070864498203469e-11,5.275015945766917e-10
P0A8G9,-1.4563675530911118,2.164620578912732e-6,1.038379232557556e-5
P0A8H6,-1.7317814424751592,5.057844601448639e-9,3.465883168463943e-8
P0A8H8,-1.723185901569765,1.3387766189438525e-6,6.614370118732266e-6
P0A8I1,-0.2351522714638651,0.8524145584266125,1
P0A8I3,-2.0180412844737945,3.843994846102354e-7,2.0270225402223278e-6
P0A8I5,-2.0211061437485474,1.2647364312103093e-8,8.161086376017937e-8
P0A8I8,-1.6890093548042775,1.0549423746795064e-5,4.6319912531447556e-5
P0A8J2,-1.0201281948264684,4.7815289942728635e-5,1.948750005223779e-4
P0A8J4,-1.4976573355009317,4.530184809267895e-6,2.082836897525869e-5
P0A8J8,-1.9372789933277255,7.948825829012495e-15,1.1449510063239338e-13
P0A8K1,-1.714880886669331,6.66478119804298e-11,5.744559601301143e-10
P0A8K5,-1.1365347611344139,4.399655181879197e-4,0.0015700931079729186
P0A8L1,-1.8337027735387688,5.496325603768911e-31,4.336843386326778e-29
P0A8M0,-1.7891226996643788,7.73006969827604e-24,2.853663074009641e-22
P0A8M3,-1.8568441802906188,7.361436831470132e-28,4.2700312777570805e-26
P0A8M6,-1.538364782053458,2.5102470725102478e-8,1.549020203283926e-7
P0A8N0,-2.993466890538175,0.0034939718514556996,0.010928861438459923
P0A8N3,-1.772842173853598,9.28177147256271e-39,1.486607308538365e-36
P0A8N5,-1.920767713782083,3.6193671653707006e-25,1.5661060101448787e-23
P0A8N7,-1.261638147402132,0.9984302717546942,1
P0A8P3,-1.7266027879038581,2.9089414985288132e-12,3.007307439375019e-11
P0A8P6,-0.9965692681189285,0.10833454240138876,0.2566308994501772
P0A8Q0,-1.1679143349299614,0.6277703804333703,1
P0A8R0,-1.8907255918529329,1.3848005018253475e-8,8.88242330250317e-8
P0A8R4,-1.4437606267411556,6.711568358538954e-4,0.0023338250180000492
P0A8R7,-1.1497848551477152,0.0394789793801422,0.10228124764082713
P0A8S1,-4.210223705346975,1.0390002141372127e-7,5.91799962733887e-7
P0A8S9,-1.934923187557031,1.385768811977119e-6,6.830815397945092e-6
P0A8T1,-2.0089314288994182,3.7512157646561394e-10,2.988440710506684e-9
P0A8T7,-1.891429510699009,9.211141343986552e-84,3.2948252587439896e-80
P0A8U6,-1.4520588611578125,9.223978027099547e-6,4.0868087617178055e-5
P0A8V2,-1.8587926001073205,1.5379229278914389e-87,8.251725469601514e-84
P0A8V6,-1.5205667495993973,4.5729960599683505e-9,3.147711399584372e-8
P0A8W0,-1.1089292298154403,5.0694041502118236e-5,2.0535966755727854e-4
P0A8W2,-1.6146388384919599,1.1981671917957596e-5,5.224515292629133e-5
P0A8W5,-1.5811427695028861,1.0795013486452738e-4,4.1490433281921317e-4
P0A8W8,-1.6679739043686541,1.750705760772074e-11,1.6279743083921252e-10
P0A8X0,-1.7983217644225715,7.532621627822134e-12,7.395476915659591e-11
P0A8X2,-1.6971442925589162,1.9223508433549615e-5,8.173037599065805e-5
P0A8Y3,-1.8435880807958034,7.15112898869054e-7,3.668201012315401e-6
P0A8Y5,-1.1335928785151657,5.750926666752661e-9,3.907950264865726e-8
P0A8Z0,-1.797213577682943,2.0967192889576923e-4,7.745230530053355e-4
P0A8Z3,-0.5099552266038008,0.8419427662585872,1
P0A903,-1.858822981441847,5.908357975774784e-23,2.051863735858874e-21
P0A905,-1.0480584914267823,5.517935979653363e-5,2.2218750843399715e-4
P0A908,-1.7562937769911338,4.416946717273858e-10,3.49287068703506e-9
P0A910,-1.9321979070399937,1.2673709924850275e-22,4.276779283131079e-21
P0A912,-2.0091528161104235,1.4640205789471104e-14,2.01415446572839e-13
P0A917,-1.8832326082246533,3.21625110599019e-9,2.249908123753633e-8
P0A921,-1.1501402615736631,2.4039685218517816e-5,1.0120433977242632e-4
P0A927,-2.108133659223985,1.4594962132792092e-11,1.3750530170938714e-10
P0A935,-1.197275334748472,2.7189373403960753e-5,1.1366153720214368e-4
P0A937,-3.9919064880995028,9.6501064282998e-4,0.003276029486937208
P0A940,-1.7695228869868447,6.041526073900325e-43,1.4734458249778269e-40
P0A948,-1.3108159541874151,5.7818183092467946e-5,2.3176948926607153e-4
P0A951,-4.4405403307596485,2.606966844808603e-6,1.238395803968177e-5
P0A953,-1.986391961908379,8.631907471339611e-21,2.4767112052124426e-19
P0A955,-2.1737021065800075,2.855654075555987e-12,2.9550649840685917e-11
P0A959,-0.06034430938753135,0.9993898710169105,1
P0A962,-1.3786362166170703,1.5854862494814087e-7,8.815467846209842e-7
P0A964,-1.6219863407962953,3.8796477488566325e-11,3.437861271096658e-10
P0A968,-1.9317472001964109,2.571745162733832e-6,1.2232888892418773e-5
P0A972,-2.083603562334184,5.642066029510714e-11,4.926363756117125e-10
P0A988,-1.758305118864071,2.292018561808028e-10,1.8732407606063934e-9
P0A991,-2.00078697492437,5.638317444192977e-10,4.393956753350388e-9
P0A993,-1.6542421270024468,1.1968775969979544e-11,1.1406477347588854e-10
P0A998,-1.8908424600897227,9.589398398537787e-9,6.309247959209625e-8
P0A9A6,-1.5916827328585763,1.0662272361783347e-25,4.827714966847979e-24
P0A9A9,-1.9611817529534767,1.0360792092476818e-8,6.795944984374616e-8
P0A9B2,-1.9154695138155444,9.513552443340564e-25,3.867042851116954e-23
P0A9B6,-0.8492583051872626,0.009106705406318867,0.026319433265609416
P0A9C0,-1.7577330830750622,2.1197220483862356e-9,1.5194881296748626e-8
P0A9C3,-1.7622323657687935,1.0545122583333394e-18,2.423120137938986e-17
P0A9C5,-1.8641734129177419,2.2716542835925464e-25,9.990623818537547e-24
P0A9C9,-1.5535437482215722,2.7165718318023056e-8,1.6677077990314954e-7
P0A9D2,-1.1389756374896662,3.8076713067930866e-8,2.2955124041121693e-7
P0A9D4,-1.231476394137267,4.7625833738877563e-4,0.0016900556278171136
P0A9D8,-1.921817577661286,2.7875359182571086e-20,7.749494284667625e-19
P0A9E5,-1.8867080868125612,1.2851218755573566e-8,8.287645941469947e-8
P0A9F1,-1.9561278290820026,1.3799417271744216e-5,5.980676362806429e-5
P0A9F3,-1.7052180555790775,9.089912970879079e-10,6.840382615042314e-9
P0A9G6,-1.9456159425526294,5.616071828172365e-16,9.271702582787329e-15
P0A9G8,-3.3596169596981182,0.006933166697730412,0.02046199445361525
P0A9H1,-1.1845008683583602,0.001225520955967859,0.00410329652995042
P0A9H3,-3.136635321241404,1.7685624052907917e-7,9.757554329653206e-7
P0A9H5,-0.9757210061687341,1.1433614315065693e-4,4.3772427832668555e-4
P0A9H7,-1.3900865775844657,6.899393301962031e-5,2.730999244682942e-4
P0A9H9,-1.8784759893037328,4.1784459647806543e-17,7.704278977330103e-16
P0A9J6,-2.2359897260925754,2.210183233727186e-9,1.5800347857418012e-8
P0A9J8,-1.1950003578080526,1.0242799112570337e-4,3.9509517353340145e-4
P0A9K3,-1.4643261627153732,1.3271074187251024e-16,2.326991782735143e-15
P0A9K7,-1.1808946099166027,0.11473807534385731,0.26983438231753953
P0A9K9,-1.8820007190686545,1.9016851736048303e-10,1.572186717870064e-9
P0A9L3,-1.9099695685704,1.0019294906579388e-12,1.0937645334944394e-11
P0A9L5,-0.8524050803298081,2.558406888456485e-4,9.344541974141096e-4
P0A9L8,-1.787318784429715,1.5005917159175056e-8,9.556587361133977e-8
P0A9M0,-1.7627122612156438,7.454516029363403e-45,2.7584279831413338e-42
P0A9M2,-1.813823285562967,4.282864220513052e-12,4.3563427441066884e-11
P0A9M5,-2.338440400228664,5.505519864023465e-9,3.755863551229231e-8
P0A9M8,-1.7584602224105568,3.383108109808953e-26,1.6207202288553515e-24
P0A9N4,-1.8842450676023597,6.948705331806826e-8,4.052530267153209e-7
P0A9P0,-1.9766790141365307,5.740912520284836e-29,3.7794927763912016e-27
P0A9P4,-1.8509613948266863,4.1647540599291693e-19,1.0065760319166648e-17
P0A9P6,-1.7770371086191779,5.918752069486553e-25,2.4810206428773516e-23
P0A9Q1,-1.8880761921297862,7.524857897040518e-16,1.2271922506556504e-14
P0A9Q5,-1.7417134699841916,3.3658606929190054e-18,7.252821505163423e-17
P0A9Q7,-1.8508766804507868,4.6176728676147265e-51,3.5394462530266876e-48
P0A9Q9,-2.0114455437432066,4.656228758389902e-12,4.709329953466734e-11
P0A9R4,-2.0820827292255455,7.882819316885162e-9,5.254070440341285e-8
P0A9R7,-2.1292048136962323,1.640644892749172e-6,7.980852377194634e-6
P0A9S1,-0.9260390356256812,3.092278913590542e-8,1.8886309061889643e-7
P0A9S5,-1.8915802942755375,3.686092905480682e-5,1.5201945798890544e-4
P0A9T0,-1.6263588181268855,2.4822531374147257e-8,1.5335094080366968e-7
P0A9T4,-1.2855258157016198,2.3787159779958627e-4,8.70600312410423e-4
P0A9T6,-1.6995383320974382,0.796898431053378,1
P0A9U3,-1.6162254549404045,2.620338653339626e-13,3.063056000979033e-12
P0A9V1,-1.504542652131807,9.308343446951363e-12,8.99890392155271e-11
P0A9W3,-1.777609751875933,2.851748190063872e-37,4.0265933983651856e-35
P0A9W6,-1.760345134099628,1.1120683884207037e-4,4.266573427294448e-4
P0A9W9,-1.9503512570255992,4.3627108590018166e-9,3.010691332987041e-8
P0A9X4,-1.9112827733537423,9.547686524138148e-18,1.9258688738820767e-16
P0A9X9,-2.08676296226706,2.7496817524841175e-8,1.6851419123876107e-7
P0A9Z1,-1.8989906720953567,9.637251555999545e-8,5.524430899969611e-7
P0AA04,-1.8700024363131336,5.909789729627499e-7,3.059235580734814e-6
P0AA10,-1.8802727993247434,2.4997946430698953e-13,2.9381485558360403e-12
P0AA16,-1.9467232194510553,6.970866571279484e-17,1.2635873171689214e-15
P0AA25,-2.1078292613697918,7.44619880901523e-9,4.98161841767721e-8
P0AA31,-2.3093625091511023,4.501236418032387e-6,2.071302229927339e-5
P0AA39,-0.9540614147554399,1.065854909811051e-7,6.06130844577763e-7
P0AA43,-1.9031461358101283,1.3170404535176215e-9,9.713512788108315e-9
P0AA91,-1.466150166811057,3.306254807692162e-7,1.7572768866441104e-6
P0AA97,-0.8245351233999936,0.0011846983286527128,0.00398276872329958
P0AAB4,-1.8334910873578338,5.353827408068226e-9,3.6570287661349546e-8
P0AAB6,-1.7008726742945397,3.119873211045914e-17,5.832641015284618e-16
P0AAB8,-1.3406702851644225,0.0012789019681167428,0.004268708248790286
P0AAC0,-1.8214659682901742,1.5603523751446905e-9,1.1421651662808781e-8
P0AAC8,-1.7252668014518542,3.145923454382265e-8,1.9181224153406462e-7
P0AAD6,-1.9902202674025125,5.531448714347589e-12,5.5268134221288626e-11
P0AAE0,-1.789939831222679,3.195433212402613e-4,0.0011549408488478424
P0AAF6,-1.0941407174836915,7.421265684688081e-4,0.0025664712234092103
P0AAG0,-1.6121861654885232,2.36617842150136e-12,2.4772156723054722e-11
P0AAG3,-1.3452263804215652,0.0016380238370474654,0.005365578081610607
P0AAG8,-1.4742054851328907,3.547378387509158e-23,1.2563339101109167e-21
P0AAH0,-2.1277950483811314,1.3367034849196507e-7,7.498256715458845e-7
P0AAI3,-1.7062682507039473,2.0356734729862248e-35,2.5699778868959035e-33
P0AAI5,-1.826521194285173,2.5009890481843116e-17,4.74171616184909e-16
P0AAI9,-1.9949110865432726,1.5375768876567913e-14,2.1045583649802332e-13
P0AAJ5,-1.7023515535672071,3.7757177109419875e-10,3.005728987842616e-9
P0AAJ8,-1.899115490581951,0.21450521271191136,0.460279031715961
P0AAN3,-1.8946259391810845,0.0011566798720024345,0.0038958982129498193
P0AAP3,-1.694193260450251,2.500247530151295e-6,1.1903352371807252e-5
P0AAQ2,-1.7415142830364434,2.2432307728619833e-5,9.479710211266057e-5
P0AAR3,-1.7310064709141,9.237609381601035e-8,5.30952256421857e-7
P0AAR8,-0.9492580861230717,0.08649714896235265,0.20995270425582588
P0AAS0,-0.52391723849625,0.13935268548744312,0.31980189648540464
P0AAS7,-2.2131427874184073,2.8952063877892166e-4,0.001052454598488011
P0AAS9,-3.4177700598110823,0.004844166791989543,0.014797254154523138
P0AAT6,-2.304955200195339,4.196219758518535e-6,1.9375918342797938e-5
P0AAT9,-1.5787333634448237,4.281480857384299e-7,2.2455802092175425e-6
P0AAU7,-1.4034841906337547,1.2258514934832915e-4,4.673041696827425e-4
P0AAX8,-1.7712812461168919,1.10040808214035e-9,8.18328421999175e-9
P0AAY6,-1.3254738280982,0.1578984957128572,0.35537096423965403
P0AAZ4,-1.609372242936714,0.0010821257520306684,0.003652812659654326
P0AAZ7,-1.7758167032508,2.0436039303796536e-6,9.842869738287282e-6
P0AB10,-1.9068969146248398,7.000853560368908e-7,3.599720151237123e-6
P0AB14,-1.4774892991892128,1.8322891952689478e-5,7.818010081284723e-5
P0AB18,-1.9305042139668755,3.500477695794468e-4,0.0012596789454584318
P0AB24,-1.2888027808354265,3.5087237063501164e-13,4.0399264048114916e-12
P0AB26,-1.2075691482422504,2.1538981514731365e-6,1.0336977219793483e-5
P0AB28,-2.0688746118142114,1.4250166630173266e-7,7.960361171701682e-7
P0AB38,-1.8387979947818007,5.893738902553159e-9,3.995307148660641e-8
P0AB43,-0.5260932154508605,0.002485768792820758,0.007962622362913301
P0AB52,-1.81784182167787,5.409776055466104e-8,3.1967129323351744e-7
P0AB55,-1.9330307180838706,2.9475183395240346e-6,1.3878814963331469e-5
P0AB58,1.6877847339754108,0.2327446735872832,0.4930039401552779
P0AB61,-1.7136542603527294,2.205557969125745e-6,1.0556575631885982e-5
P0AB67,-1.351757838244884,3.3714176750611915e-9,2.3538505576500746e-8
P0AB71,-1.6307474543970955,4.224806000901432e-18,8.959761501121198e-17
P0AB77,-1.8894380429761743,5.57890733702723e-19,1.3157638381019606e-17
P0AB80,-1.2273345752265268,8.895780258967578e-7,4.513504395223691e-6
P0AB89,-1.8737144428391965,2.653342724638534e-26,1.2768170752509465e-24
P0AB91,-1.8511295350864903,4.0672517964453944e-13,4.6481021328706635e-12
P0ABA0,-1.9654357577268,1.2756109897355599e-15,2.0219470503474584e-14
P0ABA4,-1.848713959658767,9.012193119001598e-11,7.663220630745336e-10
P0ABA6,-1.897460748018456,6.996392438009213e-25,2.8876264327798795e-23
P0ABB0,-1.9627127337173393,4.150422317443304e-40,7.301341293194115e-38
P0ABB4,-1.9369349218810972,9.744737442285065e-38,1.4131186147724464e-35
P0ABB8,-1.4282293690925008,4.439942143372624e-9,3.0600526101818646e-8
P0ABC3,-1.7000188660954416,2.8108448770527786e-17,5.28251775405488e-16
P0ABC7,-1.5161241645966026,1.4070922690728422e-20,3.9735545103738603e-19
P0ABD3,-1.630829178731808,2.6252182727954297e-11,2.389416224373856e-10
P0ABD5,-1.8182564697269883,2.4736877238939623e-23,8.90776609567319e-22
P0ABD8,-1.9655675296034718,1.2406747102890636e-8,8.016807846116318e-8
P0ABE2,-1.8909736001661424,0.001245179733076891,0.004162624210482279
P0ABF1,-1.4302090461812071,3.206376702026213e-14,4.185842869761957e-13
P0ABF4,-0.7442947980163019,0.37898668411112624,0.7196790138376387
P0ABF6,-1.4547754182873476,6.605124579087155e-11,5.697716387313847e-10
P0ABH0,-1.9348620946711195,8.174764219246363e-11,6.985175966981471e-10
P0ABH7,-1.8588942714090906,2.878871535609868e-22,9.476432652953834e-21
P0ABH9,-1.5011985234217575,8.595054589782777e-26,3.941603880468332e-24
P0ABI4,-1.5663787819435768,4.0604858551949504e-5,1.6650009060793664e-4
P0ABI8,-2.1696740033694555,7.612857567675297e-12,7.460600416321792e-11
P0ABJ1,-1.8296108226961874,5.697891238814553e-13,6.429450145501469e-12
P0ABJ9,-1.569730698612006,2.4657598700098255e-12,2.5764429566772576e-11
P0ABK5,-1.7136028271524801,7.032416116846733e-23,2.4204330953035263e-21
P0ABN5,-0.6661598141634719,9.458519799037274e-4,0.003217095910094104
P0ABP8,-1.9632076912239973,1.9665353639130125e-19,4.965386115329538e-18
P0ABQ0,-0.9722754578672768,2.7219211863637258e-5,1.1374196359372718e-4
P0ABQ2,-1.8512679094981186,1.8165777438431566e-25,8.088670443643534e-24
P0ABQ4,-1.8994419957687771,9.431274251973943e-8,5.41213925122633e-7
P0ABR1,-2.563814738068353,0.40120507619205587,0.752022999583747
P0ABS1,-1.953496602854964,4.5848604642210333e-10,3.6123449076032236e-9
P0ABS8,-0.2509607384152061,0.004514128834409038,0.013868055116531173
P0ABT2,-1.9211085373556105,1.5645368093007515e-15,2.4367263426134055e-14
P0ABU0,-0.9632366910559678,1.8671041643276398e-8,1.1689553551575206e-7
P0ABU2,-1.872469148688889,6.5714093748496575e-18,1.3561114231059937e-16
P0ABU5,-1.7762380560063542,1.4586456195972564e-9,1.0706379031394088e-8
