PG.ProteinGroups,20230224_Exp...S_OT2_MixA_TR1,20230224_Exp...S_OT2_MixA_TR2,20230224_Exp...S_OT2_MixA_TR3,20230224_Exp...S_OT2_MixA_TR4,20230224_Exp...S_OT2_MixB_TR1,20230224_Exp...S_OT2_MixB_TR2,20230224_Exp...S_OT2_MixB_TR3,20230224_Exp...S_OT2_MixB_TR4
Q2KHR2,2101.484079293698,2767.764693103327,2453.4602778070675,2235.703309304154,72.48884533232814,2169.0342397731015,729.9998153586826,1948.266351478021
Q2KHR3,3126.5652965353033,3864.8024295219857,3615.3568206552955,3562.0291903299467,3349.1020108735297,3349.9736128710306,3457.715211695196,3602.534253125154
Q2KHT3,263.22002110123367,6813.078934163017,7076.923839877418,6150.241721121758,1.389799763304524,7010.332601403372,6941.186355278909,3559.8216402960484
Q2M2I8,9208.959189776282,9405.14305308715,9579.470544210595,9326.616121173987,9018.778291969362,8566.824759773968,8793.837952652762,8949.337459839966
Q2M389,12251.577515398058,12143.82188845352,11939.049254371423,12288.140499797775,12547.180908786604,11842.791057672552,11833.730149151053,12249.523128020257
Q2M7R5,11178.256877501042,12177.024960089897,12775.128996528883,11915.497143241812,39891.012489560155,37084.782555319274,38265.69697407632,38149.07368843802
Q2NKX8,13418.529790590545,13282.208645003098,12542.873367496715,12893.46024253444,12426.151610103761,11850.825991184307,13210.976729300774,12059.347101543188
Q2NL82,42950.560380562914,39090.904214842805,40175.60491243979,40480.508190889945,41584.66746803552,39119.42192865526,38935.333790552606,38952.404592340186
Q2PZI1,19850.77509252875,17321.71893042528,19007.26006147283,19726.874559463216,18065.98481090099,17460.879408714674,17967.96632196529,16400.30082063767
Q2T9J0,6778.007199038992,2215.868225423011,1223.4189550071044,10032.547341531103,11975.163971570912,14583.945881048214,14127.908495041916,16322.048167415118
Q2TAA5,4472.203324456166,3134.3997078722264,10558.802173370777,10374.303875934329,3111.5860855987075,1494.7069541206947,2375.1607716803705,3172.236653520568
Q2TAL8,34263.70648793794,33600.98420060196,35607.50114479489,35952.76882630492,35489.69957552694,34674.33366999972,34459.174600321094,33625.32682377609
Q2TAM9,3156.5115250776703,6157.010964689155,5247.930063864316,6732.4311055457865,6145.602247809581,6117.671922753909,5191.520561776693,5180.263551815249
Q2TAY7,41556.38112596001,41024.19001101835,39650.694111824414,40262.10238719322,40481.65005958345,41225.23582939336,42189.57902800914,41845.556177057995
Q2TAZ0,2814.9622484085844,3665.508630328362,3528.420678296395,2600.73009052964,1015.663505857625,3348.894936752211,4241.746430466533,2966.566811193758
Q2TBE0,1.514645146121614,866.4188072900529,1.2878602999458846,113.77146351993764,1.389799763304524,529.4761323023598,1.0920743895568006,1.0343774425268086
Q2V2P4,39138.91691630423,35605.657143006894,36324.750917004814,42236.71635211006,20318.664398005374,21411.230315952394,21522.95139160209,20006.612517948353
Q2V2P7,2746.896997043584,2801.856250696843,3253.030337971385,1879.913120692694,655.0135107958123,5623.2319743993285,1129.8081219817063,1563.4363741738168
Q2V2P9,199539.3295267624,173359.00867903637,195841.17123487647,200628.70497329425,115752.05767781397,111197.85321483729,121889.78553810777,101256.22934907155
Q32MZ4,29902.917154210656,30162.35591207545,29651.14449422324,30022.98976968621,30251.208806078703,29607.950839824654,29717.819475139066,29381.108491637144
Q32NB8,5159.718164683833,8038.3609764920275,8789.160284670126,7899.3744268715745,8350.510310002608,7900.5956158471045,7983.281984739432,8633.450984562669
Q32P28,34253.70659861196,33185.68838847388,33705.7001545265,31622.781371768324,36699.419856742716,34633.54518737305,35572.900657186896,36140.80655900494
Q32P41,13736.319269794114,13097.300673171432,14297.797555814537,13676.210926415595,13377.400610283914,12304.647657094432,13049.697512406463,14432.544136314302
Q32P44,6800.800502387304,7581.185473800058,8054.8109450768725,7999.828368924941,7691.117841206032,8098.496586895793,7467.436488148773,7811.376701160971
Q32P51,243334.90562252075,232758.51106775095,237655.6135807601,242625.68976773918,228791.60541678002,223936.12060460448,230127.5009150623,233314.8145607933
Q38SD2,113330.93995013212,120928.6513208214,113684.84324860746,113087.7477830317,111589.9003326675,107271.0804951862,104661.82862990923,117300.62954387319
Q3B726,13281.93297614665,15205.764884891048,13831.423501676374,15495.123892858819,13352.815781748419,13820.239237254385,13316.907800351824,13384.913101706381
Q3B7T1,15450.060171194682,17052.17471918167,18989.55375463539,16521.91974779512,14277.889340604412,16740.44592298576,18622.84819324733,18341.370947702584
Q3E6R5,9848.253628055567,9780.036878686213,11200.677516549255,8272.642659292933,4034.4790600445303,3838.1864311905483,4194.266184480336,3890.198325572934
Q3E705,9175.485998324702,8439.638050098494,8932.70032717223,8224.930474462022,1868.2822675399063,4987.019946419874,3997.7547788038555,3890.5898709021244
Q3E731,6724.713447321682,5845.329236827196,6321.311625092215,6792.465872830657,2962.622708847004,2098.825788020475,1851.237930788995,939.8430163404797
Q3E754,983209.6489670407,1027953.3670579578,957521.8163679333,943808.204091756,487907.39009387355,455680.7231561977,495381.55207710987,498337.88717891683
Q3E756,19633.399923208035,7928.313616609633,18613.63477985314,11209.802831010957,172.3978782082877,163.15537038651115,154.2611391660729,147.88638008350455
Q3E764,65808.96624424726,87381.60329897227,93722.01637830821,78139.89034675746,23074.244664137215,43001.046121162595,40560.65679930874,39456.90453746723
Q3E772,146240.32838848114,133586.5714802307,142971.85486800718,143314.20822851345,71968.64205652468,70843.86793528649,60551.07713336513,68120.14748417746
Q3E785,12843.127465658356,13724.367532728053,12879.660246718146,15118.68803125657,8920.061163745151,6533.652429884006,5638.098991494958,8708.623574579884
Q3E793,4184.868231853769,4846.603421170679,5514.221288400694,4527.461662381913,2021.099099095497,2070.6743487593326,1866.2694324162,2278.718183648835
Q3E795,34817.61653457785,31974.285821793237,36671.454578117024,36821.44234237034,20223.657631121376,18272.949877388295,19662.343653605338,20182.145226842844
Q3E7A4,23008.446965560946,19989.05021538417,20419.60594331285,21357.74959713735,16847.571321710984,11049.33784777367,9432.851663204388,12086.021235539622
Q3E7B6,93285.06267504764,98154.17861965185,98723.84439625681,73204.8777691422,41211.733985714316,43787.177335265034,62377.58870577744,56235.279416415215
Q3E7B7,89698.51692069897,81103.73890401292,91006.79720048059,90796.72130356557,49798.98222641198,54864.40656486119,51818.01892291872,44937.24883463316
Q3E7Z5,60283.13007526487,70019.411466086,60876.41724131982,53790.205834886,32277.9405991332,23383.731254094735,26966.28021966789,30549.712543308524
Q3E824,52232.59654979494,47559.4272544849,48121.61933621014,47719.95079330809,23834.82325501234,20064.135184936924,18213.94328344543,21925.680316132377
Q3E825,13311.910217431552,12830.96989652997,10210.97953904496,7146.39147294797,1150.3485029186359,1.159049090961593,1415.1257362714857,2177.3141127332215
Q3E829,10904.69748511782,10336.037603085593,12437.761053338578,10964.752377558923,5743.681197547201,2012.2552752182628,11231.429225247775,7440.167550320253
Q3E830,66035.59506414772,63550.837769387,54236.85373339689,54637.70321659602,34326.810009560395,39186.922214752434,35173.20794155476,41304.875564879316
Q3E833,47256.36921805264,45661.80485660432,43115.111876316616,40098.93268416986,25256.439891289374,27530.900687666566,21466.133353987785,26411.69648862958
Q3E834,15769.113931759875,19050.691277308695,20480.70951867102,18070.002475360772,7867.606554222236,8704.623947984875,9284.8088009823,9571.997212445182
Q3E840,4335.028334522297,4570.186109332635,5536.535928274478,6081.486225455742,2726.8166546331117,2845.3121856188445,2931.7775519675424,3331.3376387317353
Q3E841,35708.666303296464,35541.55350707752,35166.905323600105,34475.24187124302,15785.135759737384,14948.822394224999,17567.72227591206,17531.266552210327
Q3E846,27480.90130507442,30733.901477206782,31875.29119945873,36964.33265172257,8357.165134604069,16832.23184152935,16425.200501246894,14718.97445625921
Q3KNV8,1.514645146121614,330.7742930397194,1.2878602999458846,1.3021422944433765,229.18923333030787,1.062794796678671,262.3343946165578,1.0343774425268086
Q3KQU3,15714.728145105782,16041.673950721472,15511.745390198736,16380.749946578508,16222.518243526685,16546.53493858782,15967.176760587607,15477.152070545397
Q3KQV9,22426.035157640163,18558.97781696824,20758.114859891415,23217.8251018206,22771.523912651886,18942.43909278595,21350.826212088596,17451.64828344295
Q3KR37,1.514645146121614,3498.5934588976347,2599.2258848353126,2807.6762951530454,1.389799763304524,2623.073104927328,2718.7947081103976,2531.2551026602887
Q3LXA3,16811.738947348193,17551.22550884227,17371.569281467746,18110.831535667152,17219.52120903707,17436.438247636343,17358.971587030384,17710.518009907115
Q3MHD2,133783.2317832874,116925.53824425778,115047.35800773799,136552.24765742294,100851.41969201424,118288.7293243807,114018.18512013686,129270.51209031252
Q3SXM5,12187.426128236304,11221.099029338591,10874.037950597096,9990.937564632417,10339.034709987052,8376.395050998683,9234.866363125375,9893.79916732068
Q3SY84,31436.331021399485,14865.415884322258,11049.778092329807,24166.85276059226,32857.20960443843,16841.734152907582,17234.419921022552,16842.50726667238
Q3T8J9;Q9H869,2716.4995305101256,3459.0668512960065,3050.047061153821,1171.439074619346,2608.051006036841,1781.4237037829403,2165.8222776029197,1837.5239431962696
Q3V6T2,7601.776533722215,8141.917113952596,8025.2100234438785,8291.202119210966,7672.578254327638,8444.289288472035,8558.201535868033,8819.33813311723
Q3YEC7,10685.659353156772,12387.783936121197,11979.55476777581,12211.925284570267,11328.026422856035,11288.031947803993,11382.495600369584,11335.321269072361
Q3ZAQ7,102495.16573513692,107309.39157180063,112582.92660136895,107923.52662833352,111655.60644408953,109819.51742896013,110965.9165192766,104228.9910024197
Q3ZCM7,354642.96195124614,167792.67228286606,349667.6817444368,272851.44075127505,166317.64197323794,182366.83182333264,189911.41317744445,178180.80965112968
Q3ZCQ8,32557.569337812405,34327.66953701719,33771.04838533041,33942.974804614336,33497.2468837293,33422.572714843154,33090.40895947652,33825.89033763223
Q3ZCW2,5899.309121228897,7638.061016210291,7939.180469892318,6736.77815917486,7968.369467082695,8150.391246669169,8782.432655864372,8440.533005515446
Q46798,1834.6152532299109,441.04436090925645,2526.300095748449,2200.6265166584967,7914.64485380048,8078.289009807246,8048.702106833721,8362.47509099042
Q46802,2985.750564571266,6107.605425700774,3058.11248663403,4979.042229927291,5167.61059865312,5825.431017487816,6119.865985445704,5837.430173341726
Q46829,11821.693627649502,11245.187087866783,12276.812828422057,12624.257116388195,38904.32005914862,37887.48936272548,39477.34900215135,37456.38791298695
Q46845,3287.4407086438405,1970.1710636582345,2352.6958819217,3155.943400686026,10450.573080842702,10233.757850333526,10534.707311744656,11219.87075718628
Q46851,12943.679794806078,14119.384471778665,14081.104819954702,12623.12487306124,32487.765115972317,31811.439503285226,34174.80121509397,31632.30543602425
Q46856,7125.053365711184,7352.887841237295,8877.412748973882,6984.204748842317,22411.40596722927,19878.64353192397,20323.392674802693,22185.94694060744
Q46857,5619.180441593065,10579.1157437852,2395.7525920456483,6697.98256138189,15754.071051383886,14728.81651953154,13827.93515068116,14115.256088058495
Q46863,5751.47254270235,6251.437909049844,5509.259248379622,5340.369475381079,14382.298253994737,13667.543320415298,14121.737313475276,13720.457205301836
Q46868,12705.121599203492,12348.877431392075,11742.253118088442,13675.391623418074,46507.82302132282,46779.00290993062,45042.53897186315,46135.00520257628
Q46871,8165.238561471184,8609.881176511537,11253.863225738805,7984.498386182499,24942.64643028379,22633.13899205546,22593.52452913803,24278.03820721076
Q46893,5257.341448638369,4885.022422403223,4868.418836486535,5217.200857746082,14530.987464304108,14776.711869498125,14799.45420575363,15421.024996276428
Q46919,2396.9393562524447,4620.290477533217,3656.3447749087977,1401.581263644205,12030.265810141069,9898.658479545109,8642.029161863198,11352.648110195405
Q46920,2493.52779209744,2075.0006040629164,2181.102733398353,3094.654600356747,12324.317298045631,11483.964914010528,11928.301387052588,12236.876714231013
Q46925,35604.29252462282,3135.2492905122385,40469.64802822452,42892.470002534414,25644.977556129816,29136.375443945624,4309.089075835161,30597.46493490708
Q46939,2634.871552735297,2569.4817956772567,2655.656065760299,2210.2009525164244,5853.285202790497,5834.462308238143,5938.494949917095,5738.589227594285
Q46948,1105.3737097872643,2169.0243538900204,1790.8264090274479,2649.0772444757376,10863.542910982798,8655.285319457493,9268.953874873534,9992.686180259047
Q47146,4010.8744552766484,5830.503311730889,8108.04227472895,4713.008407189443,10913.552056671717,10970.002448607465,12001.856538635748,11969.619732345458
Q47147,16582.57892272385,9263.148946385945,15507.818409355017,19570.87057035764,28394.845311663594,27964.23871752146,28213.18148675559,26883.55499367548
Q47150,2087.7339894386673,1781.1016727858594,3255.755966599425,5765.203056574753,11355.609682139182,11826.440816942275,10145.746593937052,11711.65204251303
Q47622,8725.623296203277,8322.753985495794,9148.259699479771,5111.729843165901,15386.180180031708,16668.879750406588,15360.334523529289,15974.426963068569
Q496J9;Q7L1I2,28780.60233422653,24285.750994284088,27031.434104450283,29029.53499528855,13132.21489589029,14188.052423695928,11964.010238117567,11480.503932840373
Q49A26,15461.74065152358,14790.034314402214,14612.052900020268,15660.047576471101,14547.84303285042,14381.114426514825,14157.507363635188,12864.000378974277
Q49AR2,6615.289517186014,6935.234437517919,7674.255057253077,6580.709744667457,8739.455567282126,7719.362037307828,7183.864232796592,9250.07652344077
Q49B96,35964.76100232519,35302.40390315919,39814.11472248972,36907.34670999293,35987.52812895754,36770.19477030343,36510.885929633965,38535.22435809435
Q4G0F5,8925.756070623887,9833.68489429191,9250.425938564262,9602.202213998093,8634.427250528031,9292.638285806474,9640.607894303577,9082.573576354001
Q4G0J3,9843.276931610086,8892.205173947184,8962.584962396177,9927.901182387672,9105.757937309958,8906.207605755613,9545.154077329094,8926.460573446884
Q4G0N4,37152.01705861649,37523.412342627606,37165.00539796645,38405.69762863804,37238.591982588485,37249.364623747046,37362.088246266656,37540.39751088158
Q4G176,3872.024064883787,4348.640444723856,4353.1469194284655,4388.4179514959915,6117.4839559375205,5906.739995586694,6755.315084026597,5539.360408061827
Q4J6C6,6262.647063065272,6344.472268209279,6840.334469831884,6752.677554299127,7147.878011732781,6657.623202421663,6804.4867639792865,6680.505388784845
Q4KMP7,8563.971764736474,8611.870957283925,9974.485119675308,9831.768635052224,8940.089661987917,8476.161100302357,8331.097170025363,8725.820213958079
Q4KMQ1,2728.6642949258744,4225.70403605399,3525.459063619753,3551.7288819579353,3436.7969482302424,3186.0975801934937,2516.606316846811,4245.912100487289
Q4KMQ2,6940.8235096250055,6302.296344458402,6003.378865503204,6306.968886084872,5992.188879349095,5860.059887733974,5973.029042043483,5334.375554053352
Q4LE39,5073.040077859219,4652.071016762736,4809.0603834286685,4631.161342567705,4861.980403905532,4740.442794439516,4878.027718882008,4918.955808329659
Q4U2R6,8198.681294492097,8585.513812778208,8188.650863346684,7537.259030976319,11033.932708843913,10625.204655343769,11597.651187780579,8860.89678573163
Q4V328,11585.3740959236,11581.067206516997,12105.150521500316,12260.620687407829,11690.428154357229,11752.441810309332,11510.753178888057,10746.676136662527
Q4VC31,28217.299850081905,27084.65053716362,28215.408621708168,27387.63049471557,24781.597376742444,25928.91117704354,25796.538002346373,25989.183462031175
Q4VCS5,15857.517296501863,14576.53983224191,12973.991645114113,14732.467708132717,11000.025320765502,11729.918484312453,12686.363024385204,12078.710655627861
Q504Q3,2512.9542772678647,8955.724408717284,1435.0750902387788,5238.372464962479,2609.0930303553496,9722.128078352242,6299.997936962461,1988.239646105529
Q52LA3,5032.060419797947,9421.897230081158,8024.848811650502,6361.99384115355,6605.563874387539,6514.900696515149,5743.242559929784,5556.706635485504
Q52LJ0,42903.76510802205,40420.255432397884,40699.123104005295,41210.2103622127,40065.11405102435,40643.368893100735,39082.9205093959,40283.50084142367
Q53EL6,44432.888728933925,41110.07219228114,42113.954118889444,45158.57429821362,42085.32623461683,40329.0031215858,41993.502692268994,41506.20050990584
Q53EP0,10714.87218597323,11582.783266918184,11460.077950508623,11184.204929117921,11884.028169235025,11306.94080787885,10285.219416607024,11668.630319443464
Q53EU6,6928.525847502378,6742.952795358645,7957.14688192552,6759.163602310232,6533.688160690177,7921.455160014602,8520.099389327946,8667.56933772276
Q53EZ4,4077.5493618472406,5529.000895276234,4778.162980047189,4007.0548554742904,4578.528849142361,5230.259068229742,5118.827703357746,5072.262131556221
Q53F19,15588.9074065765,15387.567089200635,15894.819964813614,16177.07895114027,16314.728726571688,15924.835606331808,15355.630666999774,14599.775395445864
Q53FA7,15632.158495676207,14701.670568064317,15127.113720570918,15490.65435071474,15069.301084685938,15036.982337984376,14925.871694353327,15600.291332218045
Q53FT3,17962.646196874695,18106.10574100053,16685.309147884178,16911.305342144773,20024.565434022727,19204.354911624385,18876.48219919883,18493.248149090272
Q53GA4,18281.778057958745,16129.408868915256,18247.81759814077,19362.72603591179,16311.687042521966,14561.415455318122,15770.923230411083,14455.677767764902
Q53GG5,9158.813921562378,6793.120423141372,8788.5446786225,8030.060304941058,7371.24783174717,8070.027854636472,8246.488102468958,5525.173115586834
Q53GQ0,40739.8952960551,39528.6908207777,38454.39998786421,42514.94385660066,39721.69736466897,41202.37690150413,41121.37082556362,40861.61909930812
Q53GS7,12775.328457873493,11700.44130542172,12599.994658997897,12669.743574769267,12226.017797188162,10841.062856513716,12169.375707667443,11844.578018348995
Q53GS9,16169.616137356845,16220.671108103874,16554.78478016494,16166.607990158702,15262.174628604133,15550.323341245734,15110.41504303988,15568.795133630683
Q53H12,34588.895972772145,33880.061280433256,35769.97735833577,36802.356759391376,29812.344959119906,30990.96605469365,29131.52925358213,27664.90336775271
Q53H47,6211.965593146501,6572.05614850721,6170.57737211926,7156.4214664296815,5983.005773775654,5618.175587575471,5350.821986352676,5738.591661989119
Q53H82,8072.885877295352,7518.655567389489,7868.866532398868,8096.27587916515,8233.452069564044,7259.994741315447,8482.479743884196,7522.97671831745
Q53H96,20404.1848521933,20254.050150513103,20522.4507850822,20218.436719859146,20301.024635539765,20138.687134612464,21044.79236406385,19847.338775112752
Q53HC9,17787.91428641758,16399.54066480474,18076.80208641497,14581.592617054743,16601.496880222083,16083.96084477763,16866.537292561974,14159.456032777407
Q53HL2,7526.509137472295,8961.637158468759,8530.636663720348,8254.506461676869,7711.806868727262,7876.321825778807,7174.478597468218,8000.296141726001
Q53LP3,1085.1692319288256,777.5851699265871,819.1045071836082,803.0861280631262,728.7811079741379,739.6827979379168,690.9418517528529,717.9625277228099
Q53QV2,15270.092179188638,15361.431443423335,16526.03529788294,15142.811246447804,14670.7858551999,13524.973282938521,14687.708243877378,14599.866126979712
Q53R41,11876.829627107576,11294.764138928667,14321.145639363698,12814.353958019381,7891.049174354071,1.1617756669632853,9570.04330526525,9873.039121774009
Q53RE8,809.7796087526386,2986.2360214526784,2125.1880822675216,3757.601628517976,3109.21622461866,3552.165670959682,3443.9370808436793,3457.995980650134
Q53S33,9616.52258237234,7791.6651210162545,8512.037051982705,7954.080384684395,9844.231898919426,8598.56027462994,8032.151209769891,7509.115055334746
Q53SF7,2197.9052549905023,2914.58411443635,2296.0975234639664,1159.2493497437986,2584.3381975489633,2848.7274633295992,2950.82355935771,2227.455573294992
Q53TN4,25960.163801115086,26993.640626052296,26175.3740121357,28522.80425449845,26412.44747596788,23443.910723515095,26385.113540172402,23454.913567811145
Q53TS8,30835.896138831104,27315.328190233988,37498.99984553261,42715.788318719344,38686.471941548625,41410.48054102047,44581.130045732396,43053.76454712598
Q562E7,3393.2231956411592,2906.9813756276344,3176.8706745047166,3849.0319442590067,2483.564044083448,2936.924129762693,2708.9691935174696,2616.2349009945087
Q562R1,33602.974518859715,32611.099380151205,32824.65988182164,34310.069914705164,26073.994585673274,22611.954409048616,27922.575821355123,26172.712689555137
Q567U6,12474.786653717369,12161.05356298542,11636.445527047252,12946.378315167332,11233.23176668207,11490.09818799756,11429.82917028616,11182.436645275873
Q567V2,9294.891262954441,13830.935941076194,12182.169879932564,8897.483249748071,13174.786594355259,14199.332655266842,14274.902186774078,14254.822262827123
Q56NI9,6073.45550321654,5691.843156048339,5385.986069102076,6154.879266109178,5632.776120207079,4741.558520508809,5381.074131165192,3367.1350947835795
Q56P03,12167.188797200504,12016.627924818642,11921.899845811744,12470.638495505225,13169.635381976661,13488.226589527903,13190.457521428982,12268.751940810997
Q56VL3,23965.241426093093,22768.851560219216,21740.880018953776,15782.692146524922,27027.647163637623,22379.582796472372,24292.130049986576,25069.839367032087
Q57261,6641.149593220562,5455.0626602261145,6220.848409666631,4972.15367109873,10486.040932564747,11860.546638797457,12057.677500340098,11553.70726645786
Q58FF6,31216.181686234162,37391.887218412056,36568.50813283143,40464.17966775323,23203.532312465308,27793.288410059093,15867.03550766134,21553.828954057157
Q58FF8,148482.8425034496,192080.60123244187,179461.11542581135,168022.8206011877,265473.5149266528,156893.17766932942,184761.57372724055,294279.54323376075
Q58FG1,84442.67267730387,74819.59047631851,91623.4415250515,96996.56045433576,101988.80820536902,106650.68140974788,81766.20394618728,73795.35954349053
Q58WW2,2833.2378130603647,4380.609578847801,2903.3756211666964,1949.70365060463,3549.3901188219,4095.5894158354395,3841.8621864948122,3308.670652424522
Q59385,673.7881767326994,108.2983233056115,805.546549127522,8.653305526914124,5450.675116490445,5300.1729558572315,6713.356590062615,6696.906877656825
Q5BJD5,28155.2892952387,52146.633682679145,38949.20814159606,44312.23125461899,35495.02169587569,43040.218915757374,45310.197672438924,41634.300644338364
Q5BJF2,71776.07634689979,57847.2897721872,63603.392828941745,70063.06235269188,64335.61990786069,55481.254605274844,50711.36543807795,56096.405380969154
Q5BJH7,28178.95091753413,27895.15138368389,29150.993490478428,32642.90895240157,30131.98182132417,29668.397189326082,28958.549929382614,28437.6077829978
Q5BKT4;Q5I7T1,65937.15714921753,26992.227134586807,61791.18400025269,84115.71961371624,57105.19521346659,78587.58576236121,70817.20605375487,60652.07975415376
Q5BKY9,11124.377459226074,10310.403728334839,11750.43342767797,11183.846819426893,11442.836872221493,10747.461005430361,12658.078719398556,11573.981158580975
Q5BKZ1,29973.348109244445,28386.458792203935,29746.954238064507,30178.430480126204,29385.52052920713,29810.458206352094,29608.32367723702,27317.1348377233
Q5C9Z4,5746.748354583136,5416.2941941122335,5051.776170705981,5366.501203800797,5296.253180269073,5657.293853879234,4871.737682924179,4878.9231771379955
Q5CZC0,199.19375892979448,372.16921769319777,335.57874033288283,201.6332219485964,340.35257966635965,305.5490263213973,179.35532441915868,245.5081217120386
Q5D862,111.09714758601659,208.0213425067997,10.445310940286594,509.82637726633425,2196.629269594623,285.41458283619363,608.6437931428187,198.02113343172215
Q5EBL4,1855.850542000076,3462.199884674806,2949.229720048018,2766.528559771437,2120.7329177708557,1424.0909491921411,2243.0730289603616,2006.2896571759538
Q5EBL8,13312.780903062041,11521.082932413106,10796.232778843263,10994.03985177358,11185.868175802054,10727.33214416532,12829.114166643927,12578.188375524343
Q5F1R6,18011.653777896718,17259.041485399335,17703.539901081687,17981.853336543587,17453.726492314247,16593.287829764016,17150.36220301921,16421.589747557926
Q5GLZ8,13355.770528206971,13206.163523461953,12454.501237222083,12313.314322208033,14238.812295424352,13436.353052225291,13688.892493777706,13418.285061867855
Q5H9R7,18939.900162497506,18287.10076766177,17671.138109455245,18372.18682368147,18608.079939715364,18297.934939998977,17943.527812606557,18587.745309625443
Q5H9U9,7106.838008332064,7507.312638497089,6538.82992411881,5970.611841480587,5522.9638009604305,5345.859370543399,5263.224614702291,5881.130819591213
